W_S,S,S_wet,S_vert,S_orizz,b,lambda,c_root,c_tip,MAC,AR,t_c,sweep25,V_fuel,M,W_fuel,W_block_fuel,E_crociera,CD,Cd0,Cdi,Cdw,CL_crociera,CL_max,T,T_W,WTO,OEW,W_wing,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,ADP,flight_cost,maintenance_cost,DOC,PREE
650,135.5854908,277.8146707,24.40538834,33.8963727,30.80744124,0.27,7.994792764,2.158594046,5.635804306,7,0.1,20,29293.77107,0.8,23435.01686,20013.57,12.61342072,0.043069338,0.023078673,0.014507066,0.005483598,0.543251676,2.576731135,31311.08339,0.355280622,88147.99792,43432.98106,6998.648274,1431.810271,3573.208645,6635.848891,596.7736831,1433.160428,87.83609501,5542.793928,1075.467624,0.044711175,0.398729447
650,135.5166593,277.673635,24.39299868,33.87916484,30.79962038,0.23,8.253012159,1.898192797,5.738639186,7,0.1,20,29301.64373,0.8,23441.31498,20018.79,12.599671,0.043116338,0.023075533,0.014557207,0.005483598,0.543251676,2.576731135,31359.43399,0.356009979,88103.08747,43381.77249,6940.195885,1431.083397,3571.239771,6646.620708,596.6288496,1432.44323,87.78651992,5543.171689,1075.107172,0.044711292,0.398625514
650,136.3487811,279.3786525,24.5427806,34.08719527,35.03054424,0.23,7.167844619,1.648604262,4.984080142,9,0.1,20,29339.15268,0.82,23471.32215,20020.05,12.39855474,0.041704439,0.022421813,0.010312962,0.008969664,0.517074766,2.576731135,27751.6691,0.313129866,88648.85572,43897.53357,8148.923224,1439.870771,3595.042017,5845.9621,674.754988,1441.11362,88.28261251,5642.21097,1068.647677,0.044281481,0.398600464
650,135.6909101,278.0306747,24.42436381,33.92272751,30.81941548,0.31,7.753227046,2.403500384,5.547996209,7,0.1,20,29304.7365,0.8,23443.7892,20021.15,12.6205621,0.043044967,0.02308288,0.014478488,0.005483598,0.543251676,2.576731135,31298.71977,0.354864423,88216.78715,43492.99796,7055.926732,1432.923519,3576.224086,6633.094632,596.9954293,1434.258856,87.90947219,5544.16777,1076.130827,0.044724937,0.398578584
650,136.5590445,279.8094822,24.58062801,34.13976112,35.05754413,0.27,6.946727185,1.87561634,4.896986843,9,0.1,20,29366.01942,0.82,23492.81554,20038.51,12.40945789,0.041667796,0.022430596,0.010267537,0.008969664,0.517074766,2.576731135,27794.46494,0.313129866,88786.15467,44013.33913,8244.160877,1442.091195,3601.056454,5855.42186,675.2521658,1443.304484,88.44995667,5645.446654,1070.310627,0.044313804,0.398233106
650,136.7760399,280.2541058,24.61968719,34.19400998,35.08538669,0.31,6.739253689,2.089168644,4.822424739,9,0.1,20,29402.73346,0.82,23522.18677,20063.64,12.41535843,0.041647993,0.022436683,0.010241646,0.008969664,0.517074766,2.576731135,27838.63098,0.313129866,88927.8041,44125.61733,8335.212086,1444.382711,3607.263458,5865.18547,675.764843,1445.565493,88.61309191,5649.564218,1071.937614,0.044351709,0.397734396
550,163.8686259,337.4710481,29.49635266,40.96715647,33.86857513,0.23,8.950816392,2.05868777,6.223849512,7,0.12,30,29458.17032,0.82,23566.53626,20104.11,12.62270124,0.034661741,0.020813256,0.010245578,0.003602908,0.437524802,2.37472826,31170.72308,0.345850474,90150.26911,45303.73285,8100.380533,1730.485911,3661.097631,6604.584877,706.3759426,1727.859839,91.32857382,5662.432127,1105.052072,0.044655123,0.396933769
550,163.9910551,337.7231789,29.51838992,40.99776377,33.88122468,0.27,8.671692748,2.341357042,6.112974379,7,0.12,30,29461.85509,0.82,23569.48407,20106.77,12.63374341,0.034631446,0.02081825,0.010210288,0.003602908,0.437524802,2.37472826,31133.72568,0.345182083,90217.89118,45368.4071,8167.491998,1731.778788,3664.060871,6596.345584,706.6281561,1729.135504,91.40014097,5663.196865,1105.636964,0.044664029,0.396881285
550,162.5019844,337.1916175,29.25035718,40.62549609,33.72704983,0.27,8.637668557,2.33217051,6.088989556,7,0.15,30,29366.26345,0.76,23493.01076,20116.59,13.44615582,0.037879571,0.021430033,0.013836907,0.002612631,0.509334621,2.37472826,30915.75033,0.345906269,89396.04571,44623.03495,7520.682618,1716.0539,3628.019873,6547.81578,703.5538523,1713.619959,86.97824258,5370.887288,1072.58637,0.045716758,0.39668754
550,164.1504928,338.0515249,29.54708871,41.0376232,33.89769092,0.31,8.410431536,2.607233776,6.018273681,7,0.12,30,29481.61731,0.82,23585.29385,20120.33,12.63909647,0.034616778,0.020823697,0.010190174,0.003602908,0.437524802,2.37472826,31129.58369,0.344800933,90305.97749,45440.68364,8233.071245,1733.462483,3667.919854,6595.423205,706.9564627,1730.796784,91.49295985,5665.489041,1106.494632,0.044684813,0.396613868
550,162.6098081,337.4153517,29.26976545,40.65245202,33.7382373,0.31,8.376316256,2.596658039,5.993861724,7,0.15,30,29375.31224,0.76,23500.24979,20122.86,13.45287187,0.037860661,0.021438381,0.013809649,0.002612631,0.509334621,2.37472826,30902.61441,0.345530029,89455.60239,44675.3526,7570.78504,1717.19254,3630.629602,6544.891931,703.7769554,1714.743441,87.03891776,5371.984406,1073.137198,0.04572845,0.396563837
550,162.4372384,337.0572697,29.23870292,40.60930961,33.7203302,0.23,8.917037357,2.050918592,6.20036164,7,0.15,30,29376.35534,0.76,23501.08427,20123.34,13.43213615,0.037919108,0.021421745,0.013884732,0.002612631,0.509334621,2.37472826,30962.65563,0.346569161,89360.7174,44579.63313,7469.869128,1715.370169,3626.452784,6558.256826,703.4198463,1712.945331,86.9403726,5371.487564,1072.324939,0.045719162,0.396554402
600,146.8165912,304.6444268,26.42698642,36.7041478,34.27145649,0.27,7.663111337,2.069040061,5.401990664,8,0.15,25,29406.25553,0.76,23525.00443,20140.71,13.14992762,0.042254055,0.022394886,0.013798869,0.0060603,0.555637768,2.485186583,28644.26451,0.325170612,88106.91672,43301.9123,7121.611231,1550.412968,3571.421349,6043.456445,684.020742,1550.184183,84.52888605,5366.223117,1044.293158,0.045482923,0.396212374
600,146.9168809,304.8525279,26.44503856,36.72922022,34.28315982,0.31,7.431315438,2.303707786,5.317645108,8,0.15,25,29414.7906,0.76,23531.83248,20146.64,13.15718046,0.042230763,0.022402591,0.013767871,0.0060603,0.555637768,2.485186583,28629.1027,0.324776642,88167.32155,43355.48907,7173.533834,1551.472047,3574.069392,6040.098428,684.2440482,1551.229163,84.59062825,5367.284864,1044.847735,0.045494391,0.396095884
600,146.7565144,304.5197673,26.41617259,36.68912859,34.26444389,0.23,7.910919211,1.819511419,5.500768702,8,0.15,25,29417.52078,0.76,23534.01663,20148.27,13.13530568,0.042301092,0.022387537,0.013853254,0.0060603,0.555637768,2.485186583,28693.57112,0.325863685,88071.1202,43257.10357,7068.825527,1549.778544,3569.835084,6054.377603,683.886936,1549.558205,84.49028885,5366.915904,1044.034779,0.045486005,0.396063712
550,163.1786563,336.0501249,29.37215814,40.79466409,33.79719803,0.23,8.934551613,2.054946871,6.212539981,7,0.12,25,29659.16994,0.8,23727.33596,20264.45,12.71649154,0.036147902,0.020834253,0.010806544,0.004507105,0.459674495,2.485186583,30268.08186,0.337255358,89769.45135,44762.11539,7816.940332,1723.199693,3644.397822,6403.75303,674.968784,1720.670621,89.18933734,5584.218875,1085.87368,0.045061332,0.393793139
550,163.282098,336.2631526,29.39077764,40.8205245,33.80790863,0.27,8.655512086,2.336988263,6.101568074,7,0.12,25,29659.91257,0.8,23727.93006,20265.09,12.72737292,0.036116997,0.02084057,0.010769322,0.004507105,0.459674495,2.485186583,30230.10481,0.336618819,89826.58979,44818.65973,7877.04189,1724.292058,3646.901491,6395.311924,675.1732739,1721.748444,89.24885124,5584.648947,1086.347433,0.045067438,0.393780714
550,163.4225981,336.5524984,29.41606765,40.85564952,33.82245092,0.31,8.394332969,2.602243221,6.006753989,7,0.12,25,29676.85933,0.8,23741.48746,20276.73,12.73254101,0.036102338,0.020847126,0.010748107,0.004507105,0.459674495,2.485186583,30223.54855,0.336256473,89904.19961,44882.71215,7935.852754,1725.775767,3650.30211,6393.854744,675.4509149,1723.2124,89.32897535,5586.58419,1087.085757,0.0450855,0.393554629
600,149.5452933,307.973577,26.9181528,37.38632333,32.35455228,0.27,8.33509576,2.250475855,5.875695589,7,0.12,30,29781.11629,0.82,23824.89303,20321.06,12.35315456,0.038637887,0.022059564,0.012151086,0.004427236,0.477299784,2.37472826,32210.15087,0.358978766,89748.60158,44643.70855,7563.845174,1579.228615,3643.46994,6836.3271,676.1581322,1578.616212,90.82418638,5687.774545,1102.656803,0.04480654,0.392696013
600,149.4559559,307.7895955,26.90207205,37.36398896,32.34488663,0.23,8.603957863,1.978910309,5.982665335,7,0.12,30,29784.1967,0.82,23827.35736,20323.01,12.34099603,0.038675953,0.022055633,0.012193084,0.004427236,0.477299784,2.37472826,32256.36796,0.359708738,89694.77833,44587.42097,7501.653327,1578.285194,3641.111073,6846.642958,675.9650222,1577.68535,90.7664,5687.687591,1102.218192,0.044803072,0.392658308
600,149.6733048,308.2372038,26.94119486,37.41832619,32.36839714,0.31,8.083545067,2.505898971,5.784362707,7,0.12,30,29796.09923,0.82,23836.87939,20331.36,12.35927606,0.038618749,0.022064364,0.012127149,0.004427236,0.477299784,2.37472826,32200.33234,0.358562408,89825.74857,44708.86918,7624.794182,1580.580442,3646.849957,6834.135689,676.4347342,1579.950042,90.90603306,5689.580802,1103.400344,0.044823364,0.392497079
600,148.8759444,306.5951199,26.79766999,37.2189861,32.2820633,0.27,8.319132054,2.246165655,5.864442223,7,0.12,25,29966.09192,0.8,23972.87354,20471,12.45111008,0.040274568,0.022066579,0.012816383,0.005391606,0.501463086,2.485186583,31229.64736,0.349616001,89345.66473,44092.7912,7288.272375,1572.160155,3625.796447,6617.708606,646.012216,1571.641853,88.66056537,5607.52791,1083.044617,0.045199689,0.389819771
600,148.8026334,306.4441432,26.78447401,37.20065835,32.27411399,0.23,8.587865498,1.975209064,5.971475689,7,0.12,25,29971.97281,0.8,23977.57825,20474.88,12.43907676,0.040313529,0.022061242,0.012860681,0.005391606,0.501463086,2.485186583,31276.36389,0.350311496,89301.49134,44043.91309,7232.589357,1571.385976,3623.860744,6628.114567,645.8601371,1570.87798,88.61362084,5607.743512,1082.705854,0.045198857,0.389745912
600,149.4197158,306.1609977,26.89554885,37.35492895,34.57394578,0.23,7.972675718,1.833715415,5.543710395,8,0.1,20,30013.39429,0.82,24010.71543,20477.73,12.20469404,0.039107886,0.021403746,0.009859177,0.007844963,0.477299784,2.576731135,28549.87115,0.318452745,89674.1886,44383.47316,8138.529567,1577.902492,3640.154191,6022.552192,666.3445882,1577.307742,89.20622077,5707.426312,1079.166153,0.044781209,0.389691565
600,148.9878072,306.8254901,26.81780529,37.24695179,32.29418911,0.31,8.067701474,2.500987457,5.773025467,7,0.12,25,29978.37984,0.8,23982.70387,20479.46,12.45707414,0.040255286,0.022072544,0.012791136,0.005391606,0.501463086,2.485186583,31217.70487,0.349219907,89413.06849,44150.36462,7342.925096,1573.341449,3628.750071,6615.04862,646.2441928,1572.80742,88.73072813,5609.002727,1083.678287,0.045213933,0.389658681
600,148.6426939,308.4335897,26.75568489,37.16067346,32.25676451,0.27,8.31356111,2.2446615,5.860515073,7,0.15,30,29905.6203,0.76,23924.49624,20481.85,13.06751324,0.042520544,0.02267114,0.016467063,0.003382341,0.555637768,2.37472826,32073.77536,0.359629464,89205.11855,44000.62231,6975.130528,1569.696982,3619.637701,6805.893245,674.2043138,1569.211472,86.60044146,5413.392991,1071.411276,0.04601,0.389613268
600,149.565087,306.4588633,26.92171567,37.39127176,34.59076027,0.27,7.72481788,2.085700828,5.445489728,8,0.1,20,30022.67902,0.82,24018.14322,20484.21,12.21606254,0.039071492,0.021406057,0.009820472,0.007844963,0.477299784,2.576731135,28516.94532,0.317776315,89761.804,44463.66078,8218.772382,1579.437641,3643.992574,6015.261518,666.6543922,1578.822455,89.29942945,5708.806848,1079.95737,0.044795539,0.38956844
600,148.7260365,308.6065258,26.77068657,37.18150913,32.26580629,0.31,8.06164215,2.499109066,5.768689581,7,0.15,30,29910.03181,0.76,23928.02545,20484.95,13.07509259,0.042495895,0.022678931,0.016434624,0.003382341,0.555637768,2.37472826,32055.0213,0.359217772,89255.34471,44047.31926,7021.860608,1570.577098,3621.83828,6801.708721,674.3849812,1570.07987,86.65236982,5414.056915,1071.868295,0.046017953,0.389554267
600,148.6039872,308.3532734,26.74871769,37.15099679,32.2525644,0.23,8.582965873,1.974082151,5.968068791,7,0.15,30,29922.65662,0.76,23938.12529,20493.35,13.05229717,0.042570113,0.022663794,0.016523978,0.003382341,0.555637768,2.37472826,32130.04037,0.360354176,89182.23474,43964.10944,6927.921573,1569.288232,3618.61569,6818.448422,674.1203888,1568.808163,86.57410041,5414.633378,1071.275979,0.046017841,0.389394517
600,149.7425098,306.8224025,26.95365176,37.43562745,34.61127097,0.31,7.492789106,2.322764623,5.361633976,8,0.1,20,30047.92543,0.82,24038.34034,20501.5,12.22198147,0.03905257,0.021409196,0.009798411,0.007844963,0.477299784,2.576731135,28515.98231,0.317389078,89868.73595,44550.39561,8296.83302,1581.311261,3648.677248,6015.04829,667.0322891,1580.671131,89.4125864,5711.69833,1081.010497,0.044821568,0.389239762
650,137.1465262,281.0132322,24.68637471,34.28663155,33.12358992,0.23,7.683490643,1.767202848,5.342628805,8,0.1,20,30224.94384,0.82,24179.95507,20619.53,11.98924425,0.04312822,0.022587716,0.01157084,0.008969664,0.517074766,2.576731135,29375.05179,0.329519009,89166.05828,43706.10321,7590.79099,1448.295121,3617.860964,6205.445439,639.5967316,1449.425817,88.61106189,5722.444545,1075.554301,0.044856474,0.38701174
650,137.2594878,281.2446905,24.7067078,34.31487194,33.13722834,0.27,7.444122115,2.009912971,5.247617632,8,0.1,20,30227.71144,0.82,24182.16915,20621.56,12.00155933,0.043083965,0.022588886,0.011525415,0.008969664,0.517074766,2.576731135,29333.85379,0.328786057,89239.80131,43777.63216,7665.59974,1449.488018,3621.092154,6196.306332,639.8484916,1450.602834,88.69040723,5723.168453,1076.198712,0.044865502,0.386973656
650,137.4060194,281.5449337,24.73308348,34.35150484,33.15491147,0.31,7.220128081,2.238239705,5.166525239,8,0.1,20,30248.23664,0.82,24198.58931,20635.64,12.00809777,0.043060506,0.022591318,0.011499524,0.008969664,0.517074766,2.576731135,29327.70528,0.328366594,89335.46029,43856.87098,7738.533437,1451.035421,3625.283591,6194.942456,640.1749087,1452.129637,88.79221164,5725.577023,1077.134454,0.04488757,0.386709661
650,136.536633,281.1835421,24.57659395,34.13415826,35.05466727,0.23,7.172126371,1.649589065,4.98705741,9,0.12,20,30231.82471,0.8,24185.45977,20649.57,12.18653573,0.044578023,0.022705857,0.01138358,0.010488586,0.543251676,2.576731135,27789.90343,0.313129866,88770.3174,43304.85763,7530.921611,1441.854526,3600.41539,5854.413523,675.1991919,1443.070965,86.4291302,5626.392229,1054.238775,0.045132527,0.386448714
650,136.7016727,281.5234247,24.60630108,34.17541817,35.07584716,0.27,6.949873673,1.876465892,4.899204911,9,0.12,20,30249.81222,0.8,24199.84977,20661.97,12.19702219,0.044539697,0.022717672,0.011333439,0.010488586,0.543251676,2.576731135,27823.49468,0.313129866,88878.1037,43398.25392,7608.173444,1443.597378,3605.136234,5861.839238,675.5891895,1444.790614,86.56215107,5628.60978,1055.566293,0.045156476,0.386216803
650,136.8771977,281.8849009,24.63789558,34.21929942,35.09835864,0.31,6.741415677,2.08983886,4.823971798,9,0.12,20,30279.07609,0.8,24223.26087,20682.02,12.20243373,0.044519945,0.022726498,0.011304861,0.010488586,0.543251676,2.576731135,27859.22006,0.313129866,88992.66814,43489.40727,7682.156281,1445.450957,3610.157006,5869.737355,676.003695,1446.619518,86.69298863,5631.827892,1056.878323,0.04518708,0.385842442
650,135.7442982,281.6694187,24.43397367,33.93607454,34.95280652,0.23,7.154047263,1.645430871,4.974486306,9,0.15,20,30494.33509,0.76,24395.46807,20879.57,12.52509033,0.048058808,0.023300823,0.01397605,0.010781935,0.601940915,2.576731135,27628.63602,0.313129866,88252.37185,42576.90378,6865.909553,1433.487309,3577.751214,5818.771579,673.323426,1434.815139,83.25378093,5455.314199,1029.877319,0.046012748,0.382191696
650,135.8556374,281.9004476,24.45401473,33.96390934,34.96713795,0.27,6.931186363,1.871420318,4.886031584,9,0.15,20,30498.62693,0.76,24398.90154,20882.62,12.53701904,0.048013081,0.023316656,0.01391449,0.010781935,0.601940915,2.576731135,27651.29738,0.313129866,88325.78327,42646.88173,6924.997215,1434.663073,3580.935992,5823.7792,673.5873539,1435.975251,83.3499516,5456.108824,1030.844079,0.046025245,0.38213588
650,135.9854007,282.1697064,24.47737213,33.99635017,34.9838335,0.31,6.722329298,2.083922082,4.81031411,9,0.15,20,30517.39284,0.76,24413.91427,20895.53,12.54298802,0.047990233,0.023328894,0.013879404,0.010781935,0.601940915,2.576731135,27677.70868,0.313129866,88410.45258,42716.53831,6981.961215,1436.0334,3584.647778,5829.615797,673.8948134,1437.327335,83.44704793,5458.146263,1031.828099,0.046046682,0.381899876
550,163.7646209,339.8115884,29.47763177,40.94115523,33.85782548,0.27,8.666528439,2.339962678,6.10933388,7,0.15,25,30529.51164,0.76,24423.60932,20907.06,12.87141277,0.039570996,0.021353293,0.013221902,0.0049958,0.509334621,2.485186583,30368.74039,0.33716618,90092.19339,44388.58408,7378.348555,1729.387598,3658.580327,6426.129616,676.126263,1726.776147,86.49565636,5469.348718,1066.81183,0.046374376,0.381689206
550,163.7068603,339.6917351,29.46723485,40.92671507,33.85185404,0.23,8.947006003,2.057811381,6.221200001,7,0.15,25,30538.7677,0.76,24431.01416,20913.28,12.85957376,0.039607426,0.021344025,0.013267601,0.0049958,0.509334621,2.485186583,30414.91435,0.337797965,90060.71244,44349.69827,7331.887283,1728.777634,3657.182305,6436.395804,676.0122623,1726.174303,86.46321282,5469.907763,1066.601805,0.046376852,0.381575747
550,163.8639421,340.0176799,29.49550958,40.96598553,33.8680911,0.31,8.404098085,2.605270406,6.013741638,7,0.15,25,30538.75559,0.76,24431.00447,20913.45,12.87689586,0.039554146,0.02136249,0.013195856,0.0049958,0.509334621,2.485186583,30354.89256,0.336808166,90147.06738,44436.06291,7424.184306,1730.43645,3660.984267,6423.050928,676.3222417,1727.811036,86.55007892,5470.431056,1067.301002,0.046385525,0.381572636
550,166.231868,344.9311261,29.92173624,41.55796699,34.11191985,0.27,8.722616566,2.355106473,6.148872329,7,0.15,35,30620.62812,0.8,24496.50249,20918.48,12.48001072,0.036832861,0.021271745,0.011915151,0.003645964,0.459674495,2.246196821,32611.31218,0.3566903,91440.62249,45664.12,7978.538281,1755.442227,3718.296897,6925.900906,750.0861273,1752.483915,91.15683243,5676.452393,1109.536204,0.045844294,0.381480904
550,166.1395027,344.7394681,29.90511049,41.53487568,34.10244154,0.23,9.004118298,2.070947209,6.260912393,7,0.15,35,30624.10911,0.8,24499.28728,20920.72,12.46828632,0.036867496,0.021265198,0.011956334,0.003645964,0.459674495,2.246196821,32657.51531,0.357394236,91389.68258,45610.39529,7918.852064,1754.466831,3716.061311,6936.222182,749.8868782,1751.521504,91.10371135,5676.423184,1109.135151,0.045841387,0.381440067
550,166.368444,345.2145213,29.94631992,41.592111,34.12593014,0.31,8.459275807,2.6223755,6.053225299,7,0.15,35,30635.95231,0.8,24508.76185,20929.01,12.4856353,0.036816268,0.021278625,0.011891679,0.003645964,0.459674495,2.246196821,32601.45191,0.356289725,91515.94839,45727.18654,8037.276153,1756.884497,3721.602549,6923.698355,750.3806414,1753.906984,91.23434182,5678.232209,1110.244612,0.045861104,0.381288873
600,149.831007,308.5619758,26.96958126,37.45775175,34.62149702,0.23,7.98216593,1.835898164,5.550309307,8,0.12,20,30925.78588,0.8,24740.6287,21121.78,12.01982657,0.041719661,0.021676448,0.010882687,0.009160526,0.501463086,2.576731135,28651.77859,0.318712163,89920.83005,43900.20135,7604.985782,1582.24581,3651.01393,6045.120698,667.220694,1581.593238,87.50824325,5692.675066,1066.38214,0.045662353,0.377809008
600,149.9340227,308.7741263,26.98812408,37.48350567,34.63339691,0.27,7.733059373,2.087926031,5.451299439,8,0.12,20,30927.0235,0.8,24741.6188,21122.74,12.03073923,0.041681818,0.021681329,0.010839963,0.009160526,0.501463086,2.576731135,28611.00359,0.318039929,89982.94659,43961.32779,7670.041157,1583.333676,3653.733959,6036.09001,667.4399346,1582.666622,87.57263622,5693.175571,1066.89226,0.04566918,0.377791844
600,150.0727418,309.0598045,27.01309353,37.51818546,34.64941464,0.31,7.499937152,2.324980517,5.366748921,8,0.12,20,30945.63377,0.8,24756.50702,21135.51,12.03619198,0.041662935,0.021686796,0.010815612,0.009160526,0.501463086,2.576731135,28602.94962,0.317656505,90066.55436,44030.04734,7733.606628,1584.798579,3657.396704,6034.306347,667.7350362,1584.112023,87.65847906,5695.288486,1067.679695,0.045688774,0.377563621
550,166.3789088,340.9103841,29.94820358,41.5947272,34.12700341,0.23,9.009717266,2.072234971,6.264805572,7,0.1,20,31139.70648,0.82,24911.76519,21242.87,11.92797199,0.036680569,0.020408692,0.009442375,0.006829502,0.437524802,2.576731135,30204.6996,0.330075705,91522.05307,45330.28788,8276.630027,1756.995008,3721.855837,6389.665532,658.1073163,1754.016023,91.02760749,5817.229317,1100.035571,0.045643448,0.375655514
550,166.5203323,341.2001609,29.97365982,41.63008308,34.14150445,0.27,8.729148176,2.356870008,6.153476686,7,0.1,20,31149.45222,0.82,24919.56178,21249.62,11.93695566,0.036652964,0.02041361,0.009409852,0.006829502,0.437524802,2.576731135,30173.90661,0.329459157,91600.05646,45400.49468,8346.984692,1758.488469,3725.278818,6382.822104,658.3746487,1755.489602,91.10841773,5818.582335,1100.718936,0.045656886,0.37553614
600,149.7557278,310.7431353,26.95603101,37.43893196,32.37730833,0.27,8.34010752,2.25182903,5.87922855,7,0.15,25,31055.37316,0.76,24844.29852,21263.71,12.52436903,0.044364532,0.022569075,0.015735157,0.0060603,0.555637768,2.485186583,31456.74496,0.350089503,89874.54733,43750.2488,6836.219596,1581.450847,3649.026258,6668.303523,647.8342292,1580.808859,86.07510638,5510.673277,1065.11191,0.046655514,0.375287243
550,166.6952703,341.5586089,30.00514865,41.67381758,34.15943343,0.31,8.466446864,2.624598528,6.05835671,7,0.1,20,31174.12063,0.82,24939.29651,21266.5,11.9412828,0.036639682,0.020418865,0.009391315,0.006829502,0.437524802,2.576731135,30173.34503,0.329107282,91696.54266,45477.24616,8415.524446,1760.335849,3729.512976,6382.697302,658.7051695,1757.312389,91.20829517,5821.350615,1101.650053,0.045681296,0.375238086
600,149.831963,310.9013233,26.96975335,37.45799076,32.38554834,0.31,8.087207144,2.507034215,5.786983188,7,0.15,25,31060.02939,0.76,24848.02351,21266.96,12.53067299,0.044342213,0.022577753,0.015704159,0.0060603,0.555637768,2.485186583,31437.51853,0.349697509,89920.50226,43792.47874,6878.947201,1582.255906,3651.039174,6664.019139,647.9918473,1581.6032,86.12130983,5511.328989,1065.512569,0.046663009,0.37522993
600,149.7225595,310.6743109,26.9500607,37.43063987,32.37372262,0.23,8.610515123,1.980418478,5.987224852,7,0.15,25,31071.46299,0.76,24857.17039,21274.61,12.51139475,0.044410538,0.022560695,0.015789542,0.0060603,0.555637768,2.485186583,31511.85034,0.350780475,89854.98214,43717.81175,6793.081764,1581.100582,3648.150479,6680.584067,647.7656397,1580.463257,86.05351541,5511.860267,1065.021268,0.046663293,0.375095067
600,151.0871376,311.1488512,27.19568477,37.7717844,34.76632136,0.23,8.011073111,1.842546816,5.57040959,8,0.12,25,31197.74913,0.82,24958.1993,21280.36,11.74107977,0.04065212,0.021615456,0.01022235,0.008814314,0.477299784,2.485186583,29454.87786,0.324921525,90677.06968,44438.87038,7884.909449,1595.510804,3684.180856,6223.155925,693.4601321,1594.681637,89.5997612,5816.770893,1084.967797,0.045540999,0.374993732
600,151.2493788,311.4829708,27.22488819,37.81234471,34.78498283,0.27,7.762363742,2.09583821,5.471957097,8,0.12,25,31210.21988,0.82,24968.1759,21288.98,11.75217255,0.040613749,0.021617216,0.010182219,0.008814314,0.477299784,2.485186583,29422.59619,0.324217267,90762.14916,44513.97326,7959.083113,1597.224104,3688.464684,6215.993425,693.8159775,1596.372129,89.68667085,5818.410425,1085.703501,0.045556672,0.374841754
600,151.4060059,311.8055286,27.25308107,37.85150148,34.80298906,0.31,7.528719991,2.333903197,5.38734513,8,0.12,25,31232.40351,0.82,24985.92281,21304.17,11.75752012,0.040595277,0.021621617,0.010159346,0.008814314,0.477299784,2.485186583,29416.79437,0.323818004,90856.37493,44590.45211,8029.000897,1598.878118,3692.600276,6214.7062,694.1593205,1598.004123,89.78468705,5820.949629,1086.604656,0.045579373,0.374574479
600,151.2982611,310.010137,27.233687,37.82456527,32.5436296,0.23,8.649157513,1.989306228,6.014094403,7,0.1,20,31269.07825,0.82,25015.2626,21328.85,11.72648328,0.040702722,0.021620551,0.011237207,0.007844963,0.477299784,2.576731135,31098.42358,0.342573045,90803.83231,44508.5697,7641.343069,1597.740311,3689.755374,6588.484434,628.8866372,1596.881463,90.26464206,5823.79018,1094.949672,0.045653181,0.374141117
650,137.8292622,283.8455826,24.8092672,34.45731555,33.20593468,0.27,7.457377977,2.013492054,5.256962144,8,0.12,20,31241.5507,0.8,24993.24056,21335.14,11.79275422,0.046066565,0.022856077,0.012721901,0.010488586,0.543251676,2.576731135,29475.80445,0.329011349,89610.44373,43337.20317,7156.668064,1455.504952,3637.390172,6227.799287,641.1167152,1456.539665,87.07236294,5717.533741,1064.181858,0.045815427,0.37403086
600,151.445526,310.3118827,27.26019467,37.86138149,32.55946378,0.27,8.380231375,2.262662471,5.907513235,7,0.1,20,31279.4187,0.82,25023.53496,21336.02,11.73704569,0.040666092,0.021622627,0.011198502,0.007844963,0.477299784,2.576731135,31067.03282,0.341894471,90879.85216,44576.3172,7708.768967,1599.295457,3693.643766,6581.494767,629.179157,1598.415906,90.3424226,5825.185505,1095.605428,0.045666715,0.37401541
650,137.7532458,283.6890344,24.79558424,34.43831145,33.19677645,0.23,7.698069852,1.770556066,5.352766295,8,0.12,20,31246.73271,0.8,24997.38617,21338.56,11.78090451,0.0461129,0.022852272,0.012772042,0.010488586,0.543251676,2.576731135,29524.81918,0.329740316,89560.78608,43283.39991,7095.899898,1454.702203,3635.215773,6238.675911,640.9476737,1455.747603,87.01997991,5717.658831,1063.801241,0.0458137,0.37397085
650,137.9423264,284.0784269,24.82961875,34.48558159,33.21955164,0.31,7.232218895,2.241987857,5.175177093,8,0.12,20,31255.66546,0.8,25004.53237,21344.84,11.79884113,0.046042799,0.02286089,0.012693323,0.010488586,0.543251676,2.576731135,29462.69743,0.328595494,89684.26432,43399.73195,7216.20039,1456.698932,3640.624299,6224.890969,641.3680517,1457.71775,87.14867033,5719.202431,1064.869022,0.045831342,0.373860911
600,151.5864643,310.6006653,27.28556357,37.89661607,32.57461051,0.31,8.127581459,2.519550252,5.815873939,7,0.1,20,31298.96826,0.82,25039.17461,21349.41,11.74207165,0.040648686,0.021627282,0.011176441,0.007844963,0.477299784,2.576731135,31060.9932,0.341510189,90964.64055,44645.46594,7772.230642,1600.783794,3697.36511,6580.149999,629.4589709,1599.884429,90.43078347,5827.434334,1096.417239,0.045686911,0.373780832
600,149.2249371,309.6417444,26.86048867,37.30623427,34.55140369,0.27,7.717210784,2.083646912,5.440127224,8,0.15,20,31190.65203,0.76,24952.52162,21355.06,12.3865229,0.044858252,0.022262428,0.013308631,0.009287193,0.555637768,2.576731135,28530.53422,0.31865244,89555.5642,43323.04258,7070.656375,1575.845589,3635.011251,6018.270403,665.9292439,1575.278223,84.51478639,5519.721937,1043.906191,0.046569259,0.373681939
